254
5
17
82
371
75
184
101
86
18
319
15
129
5
18
165
245
240
2461
397
134
13
45
91
152
167
248
253
227
110
91
83
206
142
139
262
350
148
202
185
183
139
171
166
214
630
113
324
115
597
105
369
369
362
239
349
329
141
109
363
120
331
3
241
263
170
101
120
204
162
23
50
256
5
1
53
138
428
20
545
333
11
20
8
175
11
459
433
237
810
211
2478
2583
220
655
1529
7
363
731
896
32
343
184
267
382
1816
1419
408
44
236
322
363
225
347
4526
269
101
90
2907
726
4070
1228
2504
310
1546
88
188
210
1094
2443
506
236
135
52
91
904
101
1670
448
361
2594
457
445
299
284
424
293
684
332
690
203
205
33
353
266
31
272
93
141
280
40
695
51
53
370
1607
85
35
55
286
27
40
151
95
787
110
269
237
119
40
36
36
88
35
380
495
78
417
321
1238
430
98
522
54
49
28
235
177
137
280
422
268
1982
92
24
395
36
192
219
60
1030
174
145
44
243
155
62
1108
558
27
96
271
640
185
202
384
48
43
183
173
1084
106
327
673
133
59
656
104
140
655
32
47
171
618
162
36
249
112
155
34
103
41
122
124
126
186
165
176
156
251
621
108
504
352
231
527
190
227
307
1920
105
52
478
454
485
128
47
300
533
95
28
239
52
54
46
61
32
181
29
37
215
228
308
158
637
518
183
204
401
309
729
288
371
150
222
221
71
178
215
501
44
153
150
168
292
612
119
429
1365
250
122
43
280
207
602
140
484
57
116
174
133
34
184
76
37
50
65
265
177
157
440
248
178
86
252
142
87
290
210
98
597
782
981
560
626
414
203
1173
141
235
102
372
190
293
2380
1526
189
523
54
190
242
40
439
302
351
201
421
438
45
49
380
2156
383
205
422
236
169
1065
164
335
47
276
178
51
624
235
1895
57
4261
253
612
469
180
218
125
129
183
52
127
281
161
366
263
116
254
238
42
118
233
39
191
220
209
152
95
127
120
38
141
346
502
273
135
423
433
324
53
360
54
161
43
279
100
153
56
217
60
273
139
187
195
126
275
285
106
209
95
110
195
215
272
280
577
30
422
70
211
182
193
106
64
263
24
299
1473
38
505
2677
58
449
218
53
361
464
162
334
14334
37
1046
263
810
463
399
80
356
558
176
83
278
110
316
150
227
336
93
42
413
395
569
566
59
539
519
286
484
52
119
176
143
136
125
125
3106
462
361
599
213
158
363
175
174
299
150
167
46
1353
98
237
29
179
393
150
84
182
419
126
182
186
109
207
145
350
147
133
143
91
26
473
119
169
56
399
21
24
159
33
1210
181
74
103
178
77
145
102
34
109
190
155
142
227
28
111
145
103
88
123
154
401
797
102
93
23
252
142
101
126
262
83
139
291
14
19
151
194
361
326
1766
146
895
148
154
279
128
548
231
376
235
34
29
341
329
673
214
385
156
228
561
103
369
26
225
39
73
117
154
21
23
86
222
140
126
396
204
215
198
495
310
54
172
117
357
2284
188
653
255
520
84
370
128
1366
218
181
117
523
737
152
192
523
31
125
253
315
359
598
974
67
179
1133
604
262
223
981
161
631
261
115
266
145
68
100
212
156
111
441
216
240
237
216
23
