id,created_at,text,no_of_retweets,no_of_favorite
181823865620668418,2012-03-19 19:26:02,RT @Vets4Obama: Today is the 9th anniversary of the start of the Iraq war. Watch this message from @MichelleObama: http://t.co/UqCk9rf0,78,20
181502622447050752,2012-03-18 22:09:32,“The Road We’ve Traveled” premiered last week—it’s an incredible look inside @BarackObama’s presidency: http://t.co/TPMJe3vT,232,78
181043358326734851,2012-03-17 15:44:34,"The First Lady was @JoiningForces in Minneapolis yesterday, celebrating servicemembers and their families: http://t.co/0dMZaAqv",49,27
180748498294149122,2012-03-16 20:12:54,Zoe was born with half a heart. A video every parent needs to see: http://t.co/5HaImX6a #FacesOfChange,153,36
180684922321772544,2012-03-16 16:00:17,"Today’s #FF goes out to women making history—@DrMayaAngelou, the women of @JoiningForces, and #SecClinton of @StateDept.",154,28
180427222455300096,2012-03-15 22:56:16,RT @BarackObama: Tonight’s the night—tune in to watch the live premiere of “The Road We’ve Traveled” at 8pm ET: http://t.co/6JFQVVFE #Ro ...,371,0
180398385407332353,2012-03-15 21:01:41,Set your DVR! The First Lady visits David Letterman on the @Late_Show Monday night to talk @JoiningForces.,149,20
180023161679650816,2012-03-14 20:10:41,Spike was skeptical about health reform. Then she was diagnosed with breast cancer: http://t.co/6K9fO7fy #FacesOfChange,119,26
179993097747447809,2012-03-14 18:11:13,The First Lady and Mrs. Cameron teamed up with D.C.-area students to celebrate the 2012 Olympics and @LetsMove: http://t.co/4NhQi5Pn,98,17
179961058629394432,2012-03-14 16:03:54,This photo makes us smile: http://t.co/FQT8NouD,169,69
179747969556414465,2012-03-14 01:57:10,The brackets are out and the President is making his picks—have you made yours? http://t.co/OAQLcf3q #BaracksBracket,160,34
179327115488002049,2012-03-12 22:04:50,"Have you checked out the trailer for ""The Road We've Traveled""? http://t.co/xt1p0SbE",113,24
178520481538908161,2012-03-10 16:39:34,"The First Lady was in Concord, NH yesterday celebrating the town's campaign to promote health and wellness: http://t.co/tiJ7Nb8I #LetsMove",95,24
178292338781724675,2012-03-10 01:33:00,"It was great to sit down for dinner with a few new friends last night. My date had a great time, too. –mo",190,98
178289280496578561,2012-03-10 01:20:51,"RT @BarackObama: Around the table tonight: Cathleen & John, Judy & Mitch, ReGina & Bob, Barack & Michelle. #DinnerWithBarack http://t.co ...",377,0
178188382344716288,2012-03-09 18:39:55,"""She has been an inspiration to women and girls around the world.”—FLOTUS on Sec. Clinton at the IWC awards: http://t.co/qnPCChS5 #IWD",181,43
177846220008599552,2012-03-08 20:00:17,"Generations of Americans marched and organized for women's rights. This Women's History Month, let's honor them with our service. –mo",893,95
177798133433118720,2012-03-08 16:49:12,"Watch live: The First Lady presents at the International Women of Courage Awards, hosted by Secretary Clinton. http://t.co/wn1BXDWr #IWD",217,24
177586296645099520,2012-03-08 02:47:27,The First Lady recruited a few members of the @BravoTopChef team for a @LetsMove challenge. Check it out tonight at 10pm ET!,101,23
176776490359341057,2012-03-05 21:09:34,"Singer @JanelleMonae on her song ""Tightrope""—a favorite of the First Lady’s—and why she supports @BarackObama: http://t.co/fGgWCLg6",210,67
176397539652800513,2012-03-04 20:03:45,"In case you haven’t seen it yet, there’s a familiar face on the March cover of @PreventionMag: http://t.co/uohGqO0s",108,37
175983841079590912,2012-03-03 16:39:51,Met so many wonderful kids and athletes at the CIAA tourney in Charlotte yesterday. March Madness has arrived! –mo,268,39
175332611567263744,2012-03-01 21:32:06,RT @Vets4Obama: A Nation's Gratitude: @BarackObama and @MichelleObama honor #Iraq War #veterans and their families. http://t.co/sZ6y7c4D,81,28
175284684073340928,2012-03-01 18:21:40,The President and First Lady honored servicemembers at the White House last night: http://t.co/H1mL6f17,163,63
174966951196622848,2012-02-29 21:19:06,This was an important month for #AfAm2012. Keep the conversation going in your community: http://t.co/Zyoiycpf,74,25
174180220486696960,2012-02-27 17:12:55,RT @JoiningForces: First Lady & Dr. Biden urge action from state governors on #milspouse hiring: http://t.co/lTJtQHcf,65,17
173452355558313984,2012-02-25 17:00:38,Women for Obama is a great way to get involved in your community—sign up to be part of it: http://t.co/aqLCVNkG #Women2012,235,49
173206876060778496,2012-02-25 00:45:12,The First Lady visited two landmarks for African American heritage this week—@NMAAHC and @FreedomCenter: http://t.co/2lme69rX,172,76
172429525005774849,2012-02-22 21:16:17,“This house belongs to you. These opportunities belong to you.”—the First Lady encouraging young musicians at yesterday’s blues workshop,196,52
171641719706746881,2012-02-20 17:05:49,"Happy President's Day to my personal favorite, @BarackObama. –mo",6913,1003
171267043650310144,2012-02-19 16:16:59,"The men and women protecting this country deserve our support, as do their families. Get involved with @JoiningForces: http://t.co/yzsTO5Qf",291,50
170901482974093312,2012-02-18 16:04:23,Almost time to start ordering seeds for the White House vegetable garden! http://t.co/foE6ZGmx,175,67
170613930698350592,2012-02-17 21:01:45,This picture makes us smile: http://t.co/FIWttwtI,224,99
170560259771994112,2012-02-17 17:28:29,A child's habits can affect his or her academic performance—join @LetsMove and @FitnessGov in setting kids up for success. #FF,239,36
170274230783578112,2012-02-16 22:31:54,"In case you missed it, hear the First Lady’s answers to some of the questions you tweeted: http://t.co/7CHXlkC3",112,42
170173911651196928,2012-02-16 15:53:16,RT @whitehouse: Surprise! @WhiteHouse’s biggest celebrity (our dog Bo) & I are about to greet folks on their tours. Watch it live: http: ...,191,0
169949680329965568,2012-02-16 01:02:15,RT @JoiningForces: First Lady & Dr. Biden urge state action to support military spouses with state licenses: http://t.co/q0Vz0xNf,99,29
169818089142222848,2012-02-15 16:19:22,"""I have hula-hooped, I’ve played flag football, I got to dance to Beyoncé, do a little 'Dougie.'""–The First Lady on keeping fitness fun",568,96
169537044605972481,2012-02-14 21:42:35,Happy Valentine’s Day: http://t.co/T1I9OV5Z,224,78
169452130007126016,2012-02-14 16:05:10,The First Lady loved answering the questions you tweeted! Watch what she had to say: http://t.co/frhuIypq,99,38
169180447916564483,2012-02-13 22:05:36,What’s everyone else’s favorite song? http://t.co/AotOwxaC #Obama2012,75,45
169179220231196674,2012-02-13 22:00:43,"I wonder how Al Green ended up on our playlist, @BarackObama! –mo",753,279
168790188447907840,2012-02-12 20:14:51,"Pets are the perfect partners for outdoor fun, even when it's cold. Bo loves a good snowball fight: http://t.co/3eJgKM5m",244,92
168414387500089345,2012-02-11 19:21:33,RT @letsmove: Michelle Obama wants to see the healthy changes you are making in your community - send her a video! http://t.co/r5mXKLiZ  ...,125,0
168364820893143040,2012-02-11 16:04:36,The First Lady celebrates “all those women who live each day with a spirit that is uniquely their own”: http://t.co/hhP1nqC1 #AfAm2012,351,61
168087043937796096,2012-02-10 21:40:48,The First Lady stopped in Des Moines yesterday to celebrate 2 years of @LetsMove. Spoiler alert: There’s dancing! http://t.co/AzlykpEX,110,31
167651250341552128,2012-02-09 16:49:07,"RT @letsmove: Today, First Lady Michelle Obama kicks off her #LetsMove tour in #DesMoines #Iowa to celebrate the 2nd anniversary of @Let ...",143,0
167342521192689664,2012-02-08 20:22:20,The First Lady believes mentors can shape the next generation of leaders. Who has been a positive mentor or influence in your life?,285,64
167299179511689216,2012-02-08 17:30:07,"In case you missed it, check out the First Lady’s fitness challenge to @JimmyFallon at the White House: http://t.co/1z1bhbBk",251,54
166943351986331648,2012-02-07 17:56:11,RT @jimmyfallon: We are back in NYC live tonight with the first lady!! A little fitness competition in the White House. #FallonTonight h ...,304,0
166644521537507329,2012-02-06 22:08:44,I’m looking forward to answering some of your questions later this week—thank you for taking the time to submit them! –mo,133,37
166578170215149568,2012-02-06 17:45:05,RT @letsmove: WH Office Hours: #LetsMove 2nd Anniversary with Sam Kass. Ask your questions now with #WHChat & join live at 2:30ET http:/ ...,42,0
166213100956168193,2012-02-05 17:34:26,There’s more than one football fan in the Obama family: http://t.co/Pq5edsNC,407,133
165840031905357824,2012-02-04 16:51:59,This year’s African American History Month honors the legacy and contributions of African American women. Are you participating? #AfAm2012,357,38
165562273778245632,2012-02-03 22:28:16,@LetsMove turns two next week. Have you joined the First Lady to fight childhood obesity? #FF,34,11
165526255393980416,2012-02-03 20:05:09,"In case you missed it, check out the First Lady on @TheEllenShow. Spoiler alert—there’s a push-up contest: http://t.co/kCX9vepO",262,74
165503342599090176,2012-02-03 18:34:06,"The First Lady on importance of mentoring, giving young people ""Someone they can trust, an example they can follow."" http://t.co/41bCKJ3y",294,52
165161354955730944,2012-02-02 19:55:10,"It’s been a big week for @LetsMove, and it’s not over yet—check out the First Lady on @TheEllenShow this afternoon!",123,27
165127612946071552,2012-02-02 17:41:05,"If you missed the First Lady on the @RachaelRayShow, you can catch her appearance here: http://t.co/gqk81gUY #letsmove",111,33
164879849599668225,2012-02-02 01:16:34,"RT @TheEllenShow: Who do you think can do more push-ups -- me or @MichelleObama? Watch tomorrow #LetsMove
  http://t.co/VshUqYCv",358,0
164819854707261440,2012-02-01 21:18:10,"In case you missed it, the First Lady expanded @JayLeno’s healthy-food horizons last night: http://t.co/D4cTNFL3",155,45
164553385062838272,2012-02-01 03:39:18,"RT @jayleno: TONIGHT: First Lady @MichelleObama, Mark Harmon from #NCIS, performance by @ImeldaMay & all new Headlines! http://t.co/O1ayEBHk",179,0
164498876072603649,2012-02-01 00:02:42,Thank you to everyone who submitted questions for the First Lady over the last few days. Stay tuned for answers!,47,29
164480863520821248,2012-01-31 22:51:08,The First Lady is visiting @JayLeno later this evening. Are you tuning in? #letsmove,298,37
164152702480289792,2012-01-31 01:07:08,One more reminder to tweet your questions for the First Lady by the end of the day—she’d love to hear from you.,129,24
164117281687879680,2012-01-30 22:46:23,The First Lady and @HildaSolisDOL proposed a new rule today that could help a military family you know: http://t.co/LliayVvE #wecantwait,205,46
164017991716057089,2012-01-30 16:11:51,Fair pay for women means better support for American families. Have you stood up for equal pay for equal work? http://t.co/IIgyLZVQ,546,66
163742079812517888,2012-01-29 21:55:28,RT @BarackObama: The President signed the Fair Pay Act three years ago today. Stand by him to make more progress toward equal pay: http: ...,743,0
163351029788839936,2012-01-28 20:01:35,The First Lady helped announce two healthy-food initiatives for families this week—do you have tips for getting healthy meals #onthemenu?,156,34
163313015037493248,2012-01-28 17:30:31,Do you have a question for the First Lady? Reply with it by Jan. 30th—the First Lady will be answering some of the questions you tweet in.,206,47
163020655867068416,2012-01-27 22:08:47,"If you've ever wanted to ask the First Lady a question, here's your chance. Reply by 1/30—she'll answer a selection of what folks submit.",239,56
162943064309121024,2012-01-27 17:00:28,Proud that the Fair Pay Act was the first bill Barack signed as president. http://t.co/VypsibPM –mo,328,74
162653265543172096,2012-01-26 21:48:55,The First Lady joined @usda & @GranFamiliaGoya today to unveil the meal-planning tool #MiPlato. Read the announcement: http://t.co/JrM44et2,105,44
162294921213120512,2012-01-25 22:04:59,RT @USDA: USDA Blog: Healthy Meals and Healthy Kids http://t.co/NceNFjkX,92,0
162237679034048512,2012-01-25 18:17:31,"RT @BarackObama: Last night, President Obama laid out a blueprint for an America that's built to last. Stand with him: http://t.co/cSfKZADB",962,0
162203804291436544,2012-01-25 16:02:55,"Thank you to all who watched @BarackObama’s #SOTU2012, particularly the guests who joined the First Lady in person: http://t.co/0E1TUcr7",166,56
161940559638953984,2012-01-24 22:36:52,"An auto worker, a mayor, and a teacher—find out who else is sitting with the First Lady tonight at the #SOTU: http://t.co/RIqHhcG8",148,29
161900960145342465,2012-01-24 19:59:31,I hope everyone's made plans to watch tonight's State of the Union—where will you be watching? -mo,566,65
161841593094111232,2012-01-24 16:03:37,Join your neighbors tonight to watch #SOTU2012 and discuss the issues that matter to your community: http://t.co/v6OggDIQ #Obama2012,204,35
161482028603281409,2012-01-23 16:14:50,Make sure to sign up for a State of the Union watch party in your neighborhood before the President's address tomorrow: http://t.co/pGAruv8g,231,58
160769015789260800,2012-01-21 17:01:34,The First Lady’s @letsmove campaign is about making staying active fun for kids and parents—how is your family getting moving this weekend?,180,57
160504694928707584,2012-01-20 23:31:15,"RT @BarackObama: Thanks to the Affordable Care Act, women won't have to pay out-of-pocket costs for contraception as of Aug. 1. http://t ...",2849,0
160466475243675648,2012-01-20 20:59:23,Want to get involved with the First Lady’s work with military families? Following @JoiningForces is a great place to start.,152,34
160391162174251011,2012-01-20 16:00:07,President Obama will give his State of the Union address next Tuesday night—join an #Obama2012 watch party near you: http://t.co/RSL3hGmA,314,41
160028908694142976,2012-01-19 16:00:39,"Thanks to everyone who served their community on MLK Day, and sent birthday wishes on Tuesday. It's been a nice week. –mo",325,99
159772105762807810,2012-01-18 23:00:13,This photo of the First Lady and President Obama makes us smile: http://t.co/Q2ji9AKj,596,259
159729190902579200,2012-01-18 20:09:41,This was too much fun: http://t.co/oWvkXupv -mo,142,76
159682783848046594,2012-01-18 17:05:17,The First Lady recently launched Women for Obama—have you signed up to be a part of it? http://t.co/RhSAC142 #women2012,247,65
159349360860217344,2012-01-17 19:00:22,RT @JoiningForces: World Series Champ @Cardinals are #AtTheWH today. Watch Mrs. Obama @ Game 1 in St. Louis to support military families ...,77,0
159319501932998657,2012-01-17 17:01:43,"RT @BarackObama: Happy Birthday to @MichelleObama! Singing is optional, but you are welcome to add a note to her birthday card: http://t ...",2967,0
159079214711189504,2012-01-17 01:06:54,Thanks to everyone who served today. Here's how the First Family spent #MLK2012: http://t.co/nn9j062s,236,67
159008590009610241,2012-01-16 20:26:16,"On this Martin Luther King, Jr. Day, what does progress mean to you? http://t.co/AnSAlQYz #MLK2012",236,49
158932183271219200,2012-01-16 15:22:39,You've still got time (but not a lot!) to find an #MLK2012 event in your community: http://t.co/MPtNlIAL,203,27
158594849480769537,2012-01-15 17:02:13,Day off tomorrow? Use it to make a difference by volunteering in your community: http://t.co/iqufDfZd,461,95
157963321750982656,2012-01-13 23:12:45,"In case you missed it, check out the First Lady's interview with @GayleKing yesterday:http://t.co/3lJEhc5X",253,122
157891531443941377,2012-01-13 18:27:29,RT @JoiningForces: Photo: Mrs. Obama and @MirandaCosgrove backstage @ the iCarly screening with military kids: http://t.co/QlYX9h19,175,0
157847453746466816,2012-01-13 15:32:20,"There are some big iCarly fans in our household, so we're all pretty excited about today's event with military kids and the cast. –mo",409,125
157569903841390593,2012-01-12 21:09:27,Here's something dear to my heart: the MLK Day of Service. Will you join me to serve your community on Monday? http://t.co/WQuutbjL -mo,1078,158
157532633776144384,2012-01-12 18:41:21,"RT @JoiningForces: Yesterday, the First Lady announced new commitments that will improve health care for our heroes: http://t.co/qfHDIi9L",233,0
157506501043425280,2012-01-12 16:57:30,"Hi, everyone, and thanks for the warm welcome. Look forward to staying in touch with you here. -mo",2088,430
157450706335432704,2012-01-12 13:15:48,"This account will be managed by campaign staff, with any tweets from the First Lady herself signed ""-mo.""",938,121
157446908577718272,2012-01-12 13:00:42,We're excited today to launch @michelleobama as a new way for you to connect with First Lady Michelle Obama and the President's campaign.,1344,122
